cd,nm,corp_name,stock_code,industry,main_product,listed_date,settle_month,hpage,표준코드,단축코드,한글 종목명,한글 종목약명,영문 종목명,상장일,증권구분,주식종류,액면가,상장주식수,yh_code,stock_code_ori
A097870,효성오앤비,효성오앤비,097870,"비료, 농약 및 살균, 살충제 제조업","혼합유박비료,유기복합비료,혼합유기질비료",2008-04-08,06월,,KR7097870000,097870,효성오앤비,효성오앤비,"Hyosung ONB Co., Ltd",2008-04-08,주권,보통주,500,8490000,097870.KQ,097870
A298040,효성중공업,효성중공업,298040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-,2018-07-13,12월,http://www.hyosungheavyindustries.com,KR7298040007,298040,효성중공업보통주,효성중공업,HYOSUNG HEAVY INDUSTRIES,2018-07-13,주권,보통주,5000,9324548,298040.KS,298040
A298050,효성첨단소재,효성첨단소재,298050,화학섬유 제조업,PET타이어코드,2018-07-13,12월,http://www.hyosungadvancedmaterials.com,KR7298050006,298050,효성첨단소재보통주,효성첨단소재,HYOSUNG ADVANCED MATERIALS,2018-07-13,주권,보통주,5000,4479948,298050.KS,298050
A298020,효성티앤씨,효성티앤씨,298020,화학섬유 제조업,"섬유, 산업자재, 화학, 중공업, 건설, 무역,금융 등",2018-07-13,12월,http://www.hyosungtnc.com,KR7298020009,298020,효성티앤씨보통주,효성티앤씨,HYOSUNG TNC,2018-07-13,주권,보통주,5000,4327682,298020.KS,298020
A298000,효성화학,효성화학,298000,기초 화학물질 제조업,-,2018-07-13,12월,http://www.hyosungchemical.com,KR7298000001,298000,효성화학보통주,효성화학,HYOSUNG CHEMICAL,2018-07-13,주권,보통주,5000,3190126,298000.KS,298000
A093370,후성,후성,093370,기초 화학물질 제조업,"불소화물 제조,도매",2006-12-22,12월,http://www.foosungchem.com,KR7093370005,093370,후성 보통주,후성,"FOOSUNG CO.,LTD",2006-12-22,주권,보통주,500,92606819,093370.KS,093370
A050090,휘닉스소재,휘닉스소재,050090,전자부품 제조업,"Metal Paste, Solder Ball",2004-06-29,12월,http://www.phoenixmaterials.kr,KR7050090000,050090,휘닉스소재,휘닉스소재,"PHOENIX MATERIALS CO., LTD.",2004-06-29,주권,보통주,500,79138942,050090.KQ,050090
A081660,휠라홀딩스,휠라홀딩스,081660,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,http://www.filaholdings.com/kr/main/index.asp,KR7081660003,081660,휠라홀딩스보통주,휠라홀딩스,Fila Holdings,2010-09-28,주권,보통주,1000,60752222,081660.KS,081660
A290270,휴네시온,휴네시온,290270,소프트웨어 개발 및 공급업,망간자료전송(i-oneNet),2018-08-02,12월,http://www.hunesion.com,KR7290270008,290270,휴네시온,휴네시온,"Hunesion co.,ltd",2018-08-02,주권,보통주,500,9607672,290270.KQ,290270
A353190,휴럼,휴럼,353190,기타 식품 제조업,금융지원 서비스,2020-06-17,12월,,KR7353190002,353190,휴럼,휴럼,"Hurum Co., Ltd.",2020-06-17,주권,보통주,100,36440420,353190.KQ,353190
A090710,휴림로봇,휴림로봇,090710,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,2006-12-05,12월,http://www.dstrobot.com,KR7090710005,090710,휴림로봇,휴림로봇,"Hyulim ROBOT Co.,Ltd.",2006-12-05,주권,보통주,200,162970698,090710.KQ,090710
A205470,휴마시스,휴마시스,205470,의료용품 및 기타 의약 관련제품 제조업,체외진단키트,2014-12-01,12월,http://www.humasis.com,KR7205470008,205470,휴마시스,휴마시스,"HUMASIS CO., LTD.",2014-12-01,주권,보통주,100,34223815,205470.KQ,205470
A115160,휴맥스,휴맥스,115160,영상 및 음향기기 제조업,셋톱박스,2009-11-16,12월,http://kr.humaxdigital.com,KR7115160004,115160,휴맥스,휴맥스,"HUMAX CO., LTD.",2009-11-16,주권,보통주,500,43941389,115160.KQ,115160
A028080,휴맥스홀딩스,휴맥스홀딩스,028080,기타 금융업,"지주사업, IT서비스사업",1997-04-16,12월,http://holdings.humaxdigital.com/,KR7028080000,028080,휴맥스홀딩스,휴맥스홀딩스,"Humax Holdings Co., Ltd",1997-04-16,주권,보통주,500,12577506,028080.KQ,028080
A032860,휴먼엔,휴먼엔,032860,"해체, 선별 및 원료 재생업",철스크랩,1997-07-04,12월,http://www.glosferlabs.com,KR7032860009,032860,휴먼엔,휴먼엔,Human N,1997-07-04,주권,보통주,500,17936367,032860.KQ,032860
A200670,휴메딕스,휴메딕스,200670,의약품 제조업,"히알루론산 관절염치료제, 히알루론산 더말필러",2014-12-26,12월,http://www.humedix.com,KR7200670008,200670,휴메딕스,휴메딕스,"Humedix Co., Ltd.",2014-12-26,주권,보통주,500,9971194,200670.KQ,200670
A079980,휴비스,휴비스,079980,화학섬유 제조업,"합성섬유(폴리에스테르원사,원면),재생섬유,폴리에스텔 원사,원면,고상칩 제조,도소매",2012-02-23,12월,http://www.huvis.com,KR7079980009,079980,휴비스보통주,휴비스,HUVIS,2012-02-23,주권,보통주,5000,34500000,079980.KS,079980
A065510,휴비츠,휴비츠,065510,의료용 기기 제조업,"자동검안기, 자동렌즈미터",2003-10-31,12월,http://www.huvitz.com,KR7065510000,065510,휴비츠,휴비츠,"Huvitz Co., Ltd.",2003-10-31,주권,보통주,500,11882871,065510.KQ,065510
A215090,휴센텍,휴센텍,215090,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",■ 회로카드조립체(프로세서보드용),2015-04-28,12월,http://www.hucentech.com/,KR7215090002,215090,휴센텍,휴센텍,Hucentech,2015-04-28,주권,보통주,100,80294434,215090.KQ,215090
A005010,휴스틸,휴스틸,005010,1차 철강 제조업,"강관(배관용,구조용,유정용) 제조,도매",1973-06-29,12월,http://www.husteel.com,KR7005010004,005010,휴스틸보통주,휴스틸,HUSTEEL,1973-06-29,주권,보통주,5000,7837615,005010.KS,005010
A243070,휴온스,휴온스,243070,의약품 제조업,"전문의약품, 일반의약품",2016-06-03,12월,http://www.huons.com,KR7243070000,243070,휴온스,휴온스,"Huons Co., Ltd.",2016-06-03,주권,보통주,500,10859671,243070.KQ,243070
A084110,휴온스글로벌,휴온스글로벌,084110,의약품 제조업,의약품제조업,2006-12-19,12월,http://www.huonsglobal.com,KR7084110006,084110,휴온스글로벌,휴온스글로벌,"Huons Global Co., Ltd.",2006-12-19,주권,보통주,500,12030289,084110.KQ,084110
A263920,휴온스블러썸,휴온스블러썸,263920,그외 기타 제품 제조업,"화장용 스펀지, 퍼프",2017-09-28,12월,http://www.blossommnc.com,KR7263920001,263920,휴온스블러썸,휴온스블러썸,Huons Blossom,2017-09-28,주권,보통주,500,49045134,263920.KQ,263920
A145020,휴젤,휴젤,145020,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",2015-12-24,12월,http://www.hugel.co.kr,KR7145020004,145020,휴젤,휴젤,"Hugel, Inc.",2015-12-24,주권,보통주,500,12385455,145020.KQ,145020
A069260,휴켐스,휴켐스,069260,기타 화학제품 제조업,"화합물,화학제품 제조",2002-10-07,12월,http://www.huchems.com,KR7069260008,069260,휴켐스보통주,휴켐스,HuchemsFineChemicalCorporation,2002-10-07,주권,보통주,1000,40878588,069260.KS,069260
A024060,흥구석유,흥구석유,024060,기타 전문 도매업,휘발유등,1994-12-07,12월,,KR7024060006,024060,흥구석유,흥구석유,HeunguOil,1994-12-07,주권,보통주,100,15000000,024060.KQ,024060
A010240,흥국,흥국,010240,특수 목적용 기계 제조업,굴삭기 Roller 및 형단조품,2009-05-12,12월,http://www.heungkuk.co.kr,KR7010240000,010240,흥국,흥국,"HEUNGKUK METALTECH CO.,LTD.",2009-05-12,주권,보통주,500,12322696,010240.KQ,010240
A189980,흥국에프엔비,흥국에프엔비,189980,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)",2015-08-07,12월,http://www.hyungkuk.com,KR7189980006,189980,흥국에프엔비,흥국에프엔비,"HYUNGKUK F&B Co., Ltd",2015-08-07,주권,보통주,100,39997771,189980.KQ,189980
A003280,흥아해운,흥아해운,003280,해상 운송업,외항화물운송업(케미컬탱커),1976-06-29,12월,http://www.heung-a.com,KR7003280005,003280,흥아해운보통주,흥아해운,HeungaShipping,1976-06-29,주권,보통주,500,240424899,003280.KS,003280
A238490,힘스,힘스,238490,특수 목적용 기계 제조업,"OLED Mask 인장기, OLED Mask 검사기 등",2017-07-20,12월,http://www.hims.co.kr,KR7238490007,238490,힘스,힘스,"HIMS CO., LTD.",2017-07-20,주권,보통주,500,11312236,238490.KQ,238490
A060310,3S,3S,060310,전자부품 제조업,반도체 웨이퍼 캐리어,2002-04-23,03월,http://www.3sref.com,KR7060310000,060310,삼에스코리아,3S,"3S KOREA CO., LTD",2002-04-23,주권,보통주,500,46271513,060310.KQ,060310
A054620,APS홀딩스,APS홀딩스,054620,기타 금융업,인터넷 트래픽 솔루션,2001-12-04,12월,http://www.apsholdings.co.kr,KR7054620000,054620,에이피에스홀딩스,APS홀딩스,APS Holdings Corporation,2001-12-04,주권,보통주,500,20394221,054620.KQ,054620
A265520,AP시스템,AP시스템,265520,특수 목적용 기계 제조업,디스플레이 제조 장비,2017-04-07,12월,http://www.apsystems.co.kr,KR7265520007,265520,에이피시스템,AP시스템,Advanced Process Systems Corporation,2017-04-07,주권,보통주,500,15281421,265520.KQ,265520
A211270,AP위성,AP위성,211270,통신 및 방송 장비 제조업,위성통신 단말기,2016-03-04,12월,http://www.apsi.co.kr,KR7211270004,211270,에이피위성,AP위성,Asia Pacific Satellite Inc.,2016-03-04,주권,보통주,500,15082304,211270.KQ,211270
A032790,BNGT,BNGT,032790,기계장비 및 관련 물품 도매업,"Bio 이종장기 사업, ICT 프린터 현상기",1997-06-26,12월,http://www.mgenplus.com,KR7032790008,032790,비엔지티,BNGT,BNGT,1997-06-26,주권,보통주,500,29534345,032790.KQ,032790
A013720,CBI,CBI,013720,자동차 신품 부품 제조업,엔진부품,1993-12-29,12월,http://www.cheongbo.co.kr,KR7013720008,013720,씨비아이,CBI,CBI,1993-12-29,주권,보통주,100,55837092,013720.KQ,013720
A079160,CJ CGV,CJ CGV,079160,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",2004-12-24,12월,http://www.cgv.co.kr,KR7079160008,079160,씨제이씨지브이 보통주,CJ CGV,CJ CGV,2004-12-24,주권,보통주,500,40808126,079160.KS,079160
A035760,CJ ENM,CJ ENM,035760,텔레비전 방송업,"의류, 생활주방, 가전제품, 보석, 기타",1999-11-23,12월,http://www.cjmall.com,KR7035760008,035760,씨제이이엔엠,CJ ENM,"CJ ENM CO., Ltd.",1999-11-23,주권,보통주,5000,21929154,035760.KQ,035760
A311690,CJ 바이오사이언스,CJ 바이오사이언스,311690,자연과학 및 공학 연구개발업,"생명정보 플랫폼, 마이크로바이옴 분석 서비스",2019-12-26,12월,http://www.cjbioscience.com,KR7311690002,311690,씨제이바이오사이언스,CJ 바이오사이언스,CJ Bioscience,2019-12-26,주권,보통주,500,5873672,311690.KQ,311690
A000120,CJ대한통운,CJ대한통운,000120,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,http://www.cjlogistics.com,KR7000120006,000120,씨제이대한통운보통주,CJ대한통운,CJ LOGISTICS,1956-07-02,주권,보통주,5000,22812344,000120.KS,000120
A097950,CJ제일제당,CJ제일제당,097950,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",2007-09-28,12월,http://www.cj.co.kr,KR7097950000,097950,씨제이제일제당 주식회사 보통주,CJ제일제당,CJ CheilJedang Corp,2007-09-28,주권,보통주,5000,15054186,097950.KS,097950
A051500,CJ프레시웨이,CJ프레시웨이,051500,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001-07-26,12월,http://www.cjfreshway.com,KR7051500007,051500,씨제이프레시웨이,CJ프레시웨이,CJ Freshway Corporation,2001-07-26,주권,보통주,1000,11871586,051500.KQ,051500
A023460,CNH,CNH,023460,신탁업 및 집합투자업,투자자문,1994-10-07,12월,http://www.cnhcap.co.kr,KR7023460009,023460,씨앤에이치,CNH,"CNH CO., LTD.",1994-10-07,주권,보통주,2500,37200000,023460.KQ,023460
A056730,CNT85,CNT85,056730,기타 전문 도매업,산업설비 제조외,2002-01-04,12월,http://www.cnt85.com,KR7056730005,056730,씨앤티85,CNT85,CNT85,2002-01-04,주권,보통주,500,70703912,056730.KQ,056730
A056000,COWON,COWON,056000,소프트웨어 개발 및 공급업,모바일게임,2003-07-11,12월,http://www.nesm.co.kr,KR7056000003,056000,씨오더블유오엔,COWON,COWON,2003-07-11,주권,보통주,500,19720225,056000.KQ,056000
A065770,CS,CS,065770,통신 및 방송 장비 제조업,"이동통신중계기, 위성방송(DMB)중계기(Gap-Filler)",2004-06-04,12월,http://www.cs-holdings.co.kr,KR7065770000,065770,씨에스,CS,CS CORPORATION,2004-06-04,주권,보통주,500,19411130,065770.KQ,065770
A083660,CSA 코스믹,CSA 코스믹,083660,기타 화학제품 제조업,"물탱크,상하수도용도류벽,축산탱크",2006-07-25,12월,http://www.gentro.co.kr,KR7083660001,083660,씨에스에이코스믹,CSA 코스믹,"CSA COSMIC CO., LTD.",2006-07-25,주권,보통주,500,39195943,083660.KQ,083660
A012030,DB,DB,012030,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,http://www.dbinc.co.kr,KR7012030003,012030,DB Inc.보통주,DB,DB Inc.,1993-01-06,주권,보통주,500,201173933,012030.KS,012030
A367340,DB금융스팩8호,DB금융스팩8호,367340,기타 금융업,기업인수 및 합병,2020-12-09,12월,,KR7367340007,367340,디비금융제8호기업인수목적,DB금융스팩8호,"DB Finance No.8 Special Purpose Acquisition Co., Ltd.",2020-12-09,주권,보통주,100,6050000,367340.KQ,367340
A367360,DB금융스팩9호,DB금융스팩9호,367360,금융 지원 서비스업,기업인수 및 합병,2021-03-16,12월,,KR7367360005,367360,디비금융제9호기업인수목적,DB금융스팩9호,"DB Finance No.9 Special Purpose Acquisition Co., Ltd.",2021-03-16,주권,보통주,100,4840000,367360.KQ,367360
A068790,DMS,DMS,068790,특수 목적용 기계 제조업,LCD 제조장비,2004-10-01,12월,http://www.dms21.co.kr,KR7068790005,068790,디엠에스,DMS,"DMS Co.,Ltd.",2004-10-01,주권,보통주,500,24573061,068790.KQ,068790
A004840,DRB동일,DRB동일,004840,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",1976-05-21,12월,http://drbworld.com,KR7004840005,004840,디알비동일보통주,DRB동일,"DRB Holding Co.,Ltd",1976-05-21,주권,보통주,500,19930000,004840.KS,004840
A241520,DSC인베스트먼트,DSC인베스트먼트,241520,신탁업 및 집합투자업,투자조합 결성 및 투자,2016-12-19,12월,http://www.dscinvestment.com,KR7241520006,241520,디에스씨인베스트먼트,DSC인베스트먼트,DSC Investment Inc.,2016-12-19,주권,보통주,500,27811403,241520.KQ,241520
A245620,EDGC,EDGC,245620,자연과학 및 공학 연구개발업,유전체 분석 진단 서비스,2018-06-26,12월,http://www.edgc.com,KR7245620000,245620,이원다이애그노믹스,EDGC,"Eone Diagnomics Genome Center Co., Ltd.",2018-06-26,주권,보통주,100,83694922,245620.KQ,245620
A037370,EG,EG,037370,토목 건설업,"산화철, 대기수처리방지시설, 무역",2000-01-11,12월,http://www.egcorp.co.kr,KR7037370004,037370,이지,EG,EG CORPORATION,2000-01-11,주권,보통주,1000,8287477,037370.KQ,037370
A079190,EMW,EMW,079190,통신 및 방송 장비 제조업,휴대폰안테나,2005-11-29,12월,http://emw.co.kr,KR7079190005,079190,이엠따블유,EMW,"EMW Co., Ltd.",2005-11-29,주권,보통주,500,31784197,079190.KQ,079190
A214270,FSN,FSN,214270,소프트웨어 개발 및 공급업,카울리,2015-03-25,12월,http://fsn.co.kr,KR7214270001,214270,에프에스엔,FSN,FSN,2015-03-25,주권,보통주,500,27904552,214270.KQ,214270
A130500,GH신소재,GH신소재,130500,기타 섬유제품 제조업,"자동차용 부직포, 폴리우레탄 폼",2013-08-02,12월,http://www.ghglobal.co.kr,KR7130500002,130500,지에이치신소재,GH신소재,GH Advanced Materials Inc.,2013-08-02,주권,보통주,500,14545052,130500.KQ,130500
A114090,GKL,GKL,114090,유원지 및 기타 오락관련 서비스업,카지노,2009-11-19,12월,http://www.grandkorea.com,KR7114090004,114090,그랜드코리아레저보통주,GKL,Grand Korea Leisure,2009-11-19,주권,보통주,500,61855670,114090.KS,114090
